name,latitude,longitude,避難対象_洪水,避難対象_崖崩れ、土石流及び地滑り,避難対象_高潮,避難対象_地震,避難対象_津波,避難対象_大規模な火事,避難対象_内水氾濫,避難対象_火山現象,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
南山小学校,35.6289785,139.5087339,1,1,0,1,0,1,0,0,0,1,1,0,
羽村東小学校,35.75432434,139.3132404,1,1,0,1,0,1,0,0,0,0,0,1,
羽村西小学校,35.76507005,139.2995922,1,1,0,1,0,1,0,0,1,1,0,1,
富士見小学校,35.76214485,139.3172407,1,1,0,1,0,1,0,0,1,1,1,1,
栄小学校,35.7716853,139.3124519,1,1,0,1,0,1,0,0,1,1,1,1,
松林小学校,35.7677979,139.3304117,1,1,0,1,0,1,0,0,1,1,1,1,
小作台小学校,35.77366989,139.2984683,1,1,0,1,0,1,0,0,1,1,1,1,
武蔵野小学校,35.76127375,139.3324866,1,1,0,1,0,1,0,0,1,1,1,1,
羽村第一中学校,35.76166352,139.3075472,1,1,0,1,0,1,0,0,1,1,1,1,
羽村第二中学校,35.76488443,139.3243401,1,1,0,1,0,1,0,0,1,1,0,1,
羽村第三中学校,35.76192375,139.3341887,1,1,0,1,0,1,0,0,1,0,1,1,
武蔵野公園,35.7737763,139.3102686,1,1,0,1,0,1,0,0,0,0,0,0,
富士見公園,35.7682632,139.3162599,1,1,0,1,0,1,0,0,0,0,0,0,
あさひ公園,35.759523,139.3272537,1,1,0,1,0,1,0,0,0,0,0,0,
総合グラウンド,35.7245826,139.3234165,0,0,0,1,0,1,0,0,0,0,0,0,
前田小学校校庭,35.72383408,139.3144882,0,0,0,1,0,1,0,0,0,0,0,0,
東秋留小学校校庭,35.72417865,139.3056877,0,0,0,1,0,1,0,0,0,0,0,0,
秋多中学校校庭,35.73082141,139.2939873,0,0,0,1,0,1,0,0,0,0,0,0,
東中学校校庭,35.73207336,139.3027776,0,0,0,1,0,1,0,0,0,0,0,0,
都立秋留台高等学校校庭,35.7322032,139.3006769,0,0,0,1,0,1,0,0,0,0,0,0,
都立秋留台公園,35.7293841,139.3018325,0,0,0,1,0,1,0,0,0,0,0,0,
南秋留小学校校庭,35.72072257,139.2928417,0,0,0,1,0,1,0,0,0,0,0,0,
市民球場,35.736916,139.30036,0,0,0,1,0,1,0,0,0,0,0,0,
草花小学校校庭,35.73680876,139.3053467,0,0,0,1,0,1,0,0,0,0,0,0,
多西小学校校庭,35.74175696,139.3001312,0,0,0,1,0,1,0,0,0,0,0,0,
御堂中学校校庭,35.74040085,139.2964954,0,0,0,1,0,1,0,0,0,0,0,0,
西中学校校庭,35.72957091,139.2778651,0,0,0,1,0,1,0,0,0,0,0,0,
西秋留小学校校庭,35.72329956,139.2766172,0,0,0,1,0,1,0,0,0,0,0,0,
一の谷小学校校庭,35.71995336,139.2720326,0,0,0,1,0,1,0,0,0,0,0,0,
森の下公園,35.729174,139.255819,0,0,0,1,0,1,0,0,0,0,0,0,
増戸小学校校庭,35.72795846,139.2484624,0,0,0,1,0,1,0,0,0,0,0,0,
増戸中学校校庭,35.72800618,139.2496955,0,0,0,1,0,1,0,0,0,0,0,0,
山田グラウンド,35.7225757,139.2577281,0,0,0,1,0,1,0,0,0,0,0,0,
五日市小学校校庭,35.73148451,139.2222284,0,0,0,1,0,1,0,0,0,0,0,0,
五日市中学校校庭,35.72997458,139.2213426,0,0,0,1,0,1,0,0,0,0,0,0,
都立五日市高等学校校庭,35.7294016,139.2178065,0,0,0,1,0,1,0,0,0,0,0,0,
小峰運動公園,35.720769,139.235085,0,0,0,1,0,1,0,0,0,0,0,0,
都立小峰公園,35.720969,139.2313558,0,0,0,1,0,1,0,0,0,0,0,0,
小和田グラウンド,35.7223497,139.2254258,0,0,0,1,0,1,0,0,0,0,0,0,
戸倉しろやまテラスグラウンド,35.72579362,139.2041897,0,0,0,1,0,1,0,0,0,0,0,0,
戸倉運動場,35.729785,139.198689,0,0,0,1,0,1,0,0,0,0,0,0,
小宮ふるさと自然体験学校校庭,35.7340366,139.1836383,0,0,0,1,0,1,0,0,0,0,0,0,
養沢センター,35.7465714,139.185523,0,0,0,1,0,1,0,0,0,0,0,0,
南秋留児童館,35.720718,139.292045,1,1,0,1,0,1,1,0,1,1,0,0,
南秋留小学校体育館,35.720957,139.292756,1,1,0,1,0,1,1,0,1,0,0,0,
鳥居場会館,35.71988,139.295942,1,1,0,1,0,1,1,0,1,1,0,1,
いきいきセンター,35.716627,139.291501,1,1,0,1,0,1,1,0,1,1,0,1,
前田小学校体育館,35.723508,139.314667,1,1,0,1,0,1,1,0,1,0,0,0,
前田児童館及び野辺地区会館,35.723102,139.313656,1,1,0,1,0,1,1,0,1,0,0,0,
若竹児童館,35.724115,139.306579,1,1,0,1,0,1,1,0,1,1,0,1,
東秋留小学校体育館,35.724377,139.305549,1,1,0,1,0,1,1,0,1,0,0,0,
玉見会館,35.719227,139.320969,1,1,0,1,0,1,1,0,1,1,0,1,
秋多中学校体育館,35.731259,139.293963,1,1,0,1,0,1,1,0,1,0,0,0,
秋川体育館,35.730401,139.302241,1,1,0,1,0,1,1,0,1,1,1,1,
中央公民館,35.7302,139.302391,1,1,0,1,0,1,1,0,1,1,1,1,
二宮地区会館,35.727374,139.313486,1,1,0,1,0,1,1,0,1,1,0,1,
屋城小学校体育館,35.723891,139.323125,1,1,0,1,0,1,1,0,1,0,0,0,
屋城児童館,35.724098,139.322229,1,1,0,1,0,1,1,0,1,1,0,0,
東中学校体育館,35.732309,139.302788,1,1,0,1,0,1,1,0,1,0,0,0,
農業会館,35.731834,139.309204,1,1,0,1,0,1,1,0,1,1,0,0,
草花台会館,35.736278,139.313931,1,1,0,1,0,1,1,0,1,1,0,0,
多西児童館,35.743132,139.299249,1,1,0,1,0,1,1,0,1,1,0,1,
多西小学校体育館,35.742052,139.300204,1,1,0,1,0,1,1,0,1,0,0,0,
草花小学校体育館,35.737118,139.305182,1,1,0,1,0,1,1,0,1,0,0,0,
草花児童センター,35.736064,139.305021,1,1,0,1,0,1,1,0,1,1,0,0,
御堂中学校体育館,35.740748,139.296504,1,1,0,1,0,1,1,0,1,0,0,0,
御堂会館,35.73893,139.300374,0,1,0,1,0,1,0,0,1,1,0,1,
菅生交流会館,35.743846,139.289489,1,1,0,1,0,1,1,0,1,1,1,0,
楓ヶ原会館,35.723851,139.268499,1,1,0,1,0,1,1,0,1,1,0,0,
一の谷児童館,35.720134,139.27095,0,1,0,1,0,1,0,0,1,1,0,0,
一の谷小学校体育館,35.720246,139.271916,0,1,0,1,0,1,0,0,1,0,0,0,
西中学校体育館,35.729928,139.277979,1,1,0,1,0,1,1,0,1,0,0,0,
西秋留小学校体育館,35.723545,139.276516,1,1,0,1,0,1,1,0,1,0,0,0,
若葉児童館,35.723123,139.277687,1,1,0,1,0,1,1,0,1,1,0,0,
千代里会館,35.720812,139.277721,1,1,0,1,0,1,1,0,1,1,0,1,
代継会館,35.718852,139.280213,0,1,0,1,0,1,0,0,1,1,0,1,
油平クラブハウス,35.726636,139.287481,1,1,0,1,0,1,1,0,1,1,0,1,
あきる野ルピア3・4Ｆ,35.729953,139.287087,1,1,0,1,0,1,1,0,1,1,0,1,
五日市ファインプラザ,35.729305,139.255303,1,1,0,1,0,1,1,0,1,1,1,1,
増戸会館,35.727467,139.247608,1,1,0,1,0,1,1,0,1,0,0,1,
増戸小学校体育館,35.728223,139.248587,1,1,0,1,0,1,1,0,1,0,0,0,
増戸中学校体育館,35.728298,139.250071,1,1,0,1,0,1,1,0,1,0,0,0,
五日市小学校体育館,35.732026,139.222161,1,1,0,1,0,1,1,0,1,0,0,0,
五日市中学校体育館,35.730357,139.221028,1,0,0,1,0,1,1,0,1,0,0,0,
五日市地域交流センター,35.729354,139.21992,1,1,0,1,0,1,1,0,1,1,0,1,
五日市会館,35.729779,139.22012,1,1,0,1,0,1,1,0,1,1,0,0,
戸倉会館,35.726096,139.204617,1,0,0,1,0,1,1,0,1,0,0,0,
アートスタジオ五日市,35.726977,139.203992,1,0,0,1,0,1,1,0,1,0,0,0,
戸倉しろやまテラス体育館,35.725888,139.203717,1,1,0,1,0,1,1,0,1,0,0,0,
ふるさと工房五日市,35.723079,139.178986,1,1,0,1,0,1,1,0,1,0,0,1,
小宮ふるさと自然体験学校2・3Ｆ,35.734101,139.183363,1,1,0,1,0,1,1,0,0,0,0,0,
小宮ふるさと自然体験学校体育館,35.734231,139.184012,1,1,0,1,0,1,1,0,1,0,0,0,
小宮会館,35.733723,139.183046,1,1,0,1,0,1,1,0,1,0,0,0,
国立大学法人東京大学大学院農学生命科学研究科附属生態調和農学機構,35.7357006,139.540075,0,0,0,1,0,1,0,0,0,0,0,0,
国立大学法人東京大学大学院農学生命科学研究科附属田無演習林,35.7373365,139.5371975,0,0,0,1,0,1,0,0,0,0,0,0,
芝久保調節池,35.7225101,139.5232107,0,0,0,1,0,0,0,0,0,0,0,0,
向台調節池,35.7212076,139.5299768,0,0,0,1,0,0,0,0,0,0,0,0,
西東京いこいの森公園,35.7412722,139.5387361,0,0,0,1,0,1,0,0,0,0,0,0,
文理台公園,35.7442725,139.5614703,0,0,0,1,0,1,0,0,0,0,0,0,
向台公園,35.7205775,139.5424341,0,0,0,1,0,0,0,0,0,0,0,0,
西原自然公園,35.73694,139.530581,0,0,0,1,0,0,0,0,0,0,0,0,
谷戸イチョウ公園,35.747693,139.542501,0,0,0,1,0,0,0,0,0,0,0,0,
谷戸せせらぎ公園,35.743072,139.544544,0,0,0,1,0,0,0,0,0,0,0,0,
都立小金井公園,35.7187966,139.5232109,0,0,0,1,0,1,0,0,0,0,0,0,
都立東伏見公園,35.7276049,139.5562824,0,0,0,1,0,1,0,0,0,0,0,0,
早稲田大学東伏見キャンパス東伏見総合グランド,35.7269246,139.5618571,0,0,0,1,0,0,0,0,0,0,0,0,
三菱UFJ銀行健康保険組合武蔵野運動場,35.7182392,139.5504113,0,0,0,1,0,0,0,0,0,0,0,0,
ひばりが丘総合運動場,35.745131,139.537764,0,0,0,1,0,0,0,0,0,0,0,0,
岩倉高等学校総合運動場,35.7156393,139.5435759,0,0,0,1,0,0,0,0,0,0,0,0,
田無小学校,35.72855981,139.5375835,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備
保谷小学校,35.73702951,139.5547139,1,1,0,1,0,0,0,0,1,0,0,0,
保谷第一小学校,35.74964244,139.5580672,1,1,0,1,0,0,0,0,1,1,0,1,
保谷第二小学校,35.7204861,139.5503213,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備・ベビーシート
谷戸小学校,35.74013629,139.5429177,1,1,0,1,0,0,0,0,1,1,0,0,
東伏見小学校,35.72572651,139.5591748,0,0,0,1,0,0,0,0,1,0,0,0,
中原小学校,35.74682598,139.5379137,1,1,0,1,0,0,0,0,1,1,0,1,オストメイト設備・ベビーシート・ベビーチェア
向台小学校,35.72201729,139.5396769,1,1,0,1,0,0,0,0,1,1,0,1,オストメイト設備
碧山小学校,35.73812776,139.5631549,0,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備
芝久保小学校,35.72857395,139.52307,1,1,0,1,0,0,0,0,1,1,0,0,
栄小学校,35.75187629,139.5530498,1,1,0,1,0,0,0,0,1,0,0,0,
谷戸第二小学校,35.74125918,139.5449824,1,1,0,1,0,0,0,0,1,0,0,0,
東小学校,35.74207909,139.5640725,1,1,0,1,0,0,0,0,1,0,0,0,
柳沢小学校,35.72178592,139.5477401,1,1,0,1,0,0,0,0,1,1,0,1,オストメイト設備・ベビーシート
上向台小学校,35.72048372,139.5256445,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備
本町小学校,35.73294268,139.5555402,1,1,0,1,0,0,0,0,1,0,0,0,
住吉小学校,35.74611056,139.5531848,1,1,0,1,0,0,0,0,1,1,0,1,オストメイト設備
けやき小学校,35.73401728,139.5258704,1,1,0,1,0,0,0,0,1,1,0,1,ベビーシート
田無第一中学校,35.72427428,139.5317854,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備
保谷中学校,35.73310682,139.5567784,1,1,0,1,0,0,0,0,1,1,1,1,オストメイト設備・ベビーシート・ベビーチェア
田無第二中学校,35.73810922,139.5451901,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
ひばりが丘中学校,35.74253424,139.5486277,1,1,0,1,0,0,0,0,1,0,0,1,ベビーシート
田無第三中学校,35.7346164,139.5311839,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
青嵐中学校,35.75622789,139.5567493,1,1,0,1,0,0,0,0,1,1,0,1,オストメイト設備・ベビーシート・ベビーチェア
柳沢中学校,35.72093626,139.5525566,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
田無第四中学校,35.71945794,139.5406273,0,1,0,1,0,0,0,0,0,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
明保中学校,35.74316883,139.5629443,1,1,0,1,0,0,0,0,1,0,0,1,オストメイト設備・ベビーシート・ベビーチェア
東京都立田無高等学校,35.7204883,139.5292103,0,0,0,1,0,0,0,0,0,0,0,1,
東京都立保谷高等学校,35.7457916,139.5554095,0,1,0,1,0,0,0,0,1,1,0,1,
東京都立田無工業高等学校,35.720075,139.5486419,0,1,0,1,0,0,0,0,1,1,0,1,
学校法人武蔵野大学,35.71718277,139.5469932,0,1,0,1,0,0,0,0,1,1,0,1,
学校法人日本文華学園,35.738278,139.530094,0,1,0,1,0,0,0,0,0,0,0,0,
泉小わくわく公園,35.740982,139.55323,0,0,0,1,0,0,0,0,0,0,0,0,
第一小学校,35.76930633,139.3526486,0,0,0,1,0,1,0,0,1,1,0,1,
第二小学校,35.78204527,139.329262,0,0,0,1,0,1,0,0,1,1,0,1,
第三小学校,35.79050802,139.3558654,0,0,0,1,0,1,0,0,1,1,0,1,
第四小学校,35.768191,139.33667,0,0,0,1,0,1,0,0,1,1,0,1,
第五小学校,35.77272422,139.3631225,0,0,0,1,0,1,0,0,1,1,0,1,
瑞穂中学校,35.77571989,139.358719,0,0,0,1,0,1,0,0,1,1,0,1,
瑞穂第二中学校,35.78149721,139.3362115,0,0,0,1,0,1,0,0,1,1,0,1,
町営グランド,35.76676,139.348767,0,0,0,1,0,1,0,0,0,0,0,0,
武蔵野コミュニティグランド,35.762422,139.339444,0,0,0,1,0,1,0,0,0,0,0,0,
日の出町立平井小学校,35.7411595,139.2676265,1,1,0,1,0,1,1,1,0,0,0,0,
日の出町立本宿小学校,35.7365626,139.2622437,1,1,0,1,0,1,1,1,1,0,0,0,
日の出町立平井中学校,35.7445254,139.2565243,1,1,0,1,0,1,1,1,1,1,0,0,
日の出町民グランド,35.740176,139.260401,0,0,0,1,0,0,0,0,0,0,0,0,
日の出団地２号公園,35.7369488,139.2495168,0,0,0,1,0,0,0,0,0,0,0,0,
三吉野欠上公園,35.7375463,139.2781982,0,0,0,1,0,0,0,0,0,0,0,0,
日の出町立大久野小学校,35.745555,139.235078,1,1,0,1,0,1,1,1,1,0,0,1,
日の出町立大久野中学校,35.7418965,139.2297405,1,1,0,1,0,1,1,1,0,1,0,0,
肝要の里,35.769921,139.2052526,1,1,0,1,0,1,1,1,1,1,0,1,
三吉野桜木中央公園,35.7389348,139.2477697,0,0,0,1,0,0,0,0,0,0,0,0,
北大久野地域多目的広場,35.7426881,139.2298822,0,0,0,1,0,0,0,0,0,0,0,0,
イオンモール日の出　駐車場等,35.7389348,139.2477697,1,1,0,1,0,1,1,1,0,0,0,0,
平井・生涯青春ふれあい総合福祉センター,35.74327,139.27476,1,1,0,1,0,1,1,1,1,1,0,1,
本宿老人福祉センター,35.73577,139.26028,1,1,0,1,0,1,1,1,1,1,0,1,
ユートピアサンホーム,35.74155,139.25691,1,1,0,1,0,1,1,1,1,1,0,1,
ユートピアひまわりホーム,35.7413,139.25675,1,1,0,1,0,1,1,1,1,1,0,1,
ひのでグリーンプラザ,35.74238,139.25927,1,1,0,1,0,1,1,1,1,1,0,1,
日の出町やまびこホール,35.7458,139.23588,1,1,0,1,0,1,1,1,1,1,0,1,
大久野老人福祉センター,35.74375,139.22825,1,1,0,1,0,1,1,1,1,1,0,1,
大久野健康いきいきセンター,35.7502,139.24142,1,1,0,1,0,1,1,1,1,1,0,1,
檜原小学校グラウンド,35.7320683,139.1440548,1,1,0,1,0,1,1,1,0,0,0,0,
檜原中学校グラウンド,35.72984902,139.1450264,1,1,0,1,0,1,1,1,0,0,0,0,
旧南檜原小学校グラウンド,35.70204334,139.1276946,1,1,0,1,0,1,1,1,0,0,0,0,
旧南秋川中学校グラウンド,35.71318747,139.0887478,1,1,0,1,0,1,1,1,0,0,0,0,
旧檜小数馬分校グラウンド,35.72670629,139.0496876,1,1,0,1,0,1,1,1,0,0,0,0,
資料館グラウンド,35.7434679,139.1300442,1,1,0,1,0,1,1,1,0,0,0,0,
旧北檜原小学校グラウンド,35.7363349,139.1218939,1,1,0,1,0,1,1,1,0,0,0,0,
旧北秋川小学校グラウンド,35.73142145,139.1126898,1,1,0,1,0,1,1,1,0,0,0,0,
旧藤倉小学校グラウンド,35.74004804,139.0822124,1,1,0,1,0,1,1,1,0,0,0,0,
ヘリポート,35.74197067,139.0667921,1,1,0,1,0,1,1,1,0,0,0,0,
古里小学校,35.81490463,139.150326,0,1,0,1,0,1,0,0,0,0,0,0,
旧古里中学校,35.81166274,139.1588774,0,1,0,1,0,1,0,0,0,0,0,0,
氷川小学校,35.81024771,139.0974281,0,1,0,1,0,1,0,0,0,0,0,0,
奥多摩中学校,35.80381528,139.1008661,0,1,0,1,0,1,0,0,0,0,0,0,
登計原山村広場運動公園,35.8033492,139.0943334,0,1,0,1,0,1,0,0,0,0,0,0,
旧日原小学校,35.84201006,139.0433995,0,1,0,1,0,1,0,0,0,0,0,0,
旧小河内中学校,35.78697589,139.0144735,0,1,0,1,0,1,0,0,0,0,0,0,
泉津公民館広場,34.7832479,139.4127646,0,0,0,1,1,0,0,1,0,0,0,0,
泉津地域センタ―(旧泉津小学校)グラウンド,34.7777931,139.4224303,0,0,0,1,1,0,0,1,0,0,0,0,
岡田コミュニティーセンター駐車場,34.7851665,139.391578,0,0,0,1,1,0,0,1,0,0,0,0,
さくら小学校グラウンド,34.7840776,139.3822677,0,0,0,1,1,0,0,1,0,0,0,0,
北の山地域センター(旧北の山小学校)グラウンド,34.7769644,139.3609415,0,0,0,1,1,0,0,1,0,0,0,0,
開発総合センター・大島町役場公共駐車場,34.7502562,139.3553847,0,0,0,1,1,0,0,1,0,0,0,0,
つばき小学校グラウンド,34.749422,139.360786,0,0,0,1,1,0,0,1,0,0,0,0,
第一中学校グラウンド,34.7585969,139.3612227,0,0,0,1,1,0,0,1,0,0,0,0,
大島高校グラウンド,34.7654489,139.3599057,0,0,0,1,1,0,0,1,0,0,0,0,
野増地域防災コミュニティセンター,34.7303446,139.3547774,0,0,0,1,1,0,0,1,0,1,0,1,
野増地域センター(旧野増小学校)グラウンド,34.7334943,139.3565466,0,0,0,0,0,0,0,1,0,0,0,0,
間伏文化会館広場,34.696233,139.386113,0,0,0,0,0,0,0,1,0,0,0,0,
間伏地域防災コミュニティセンター,34.6950349,139.3896427,0,0,0,1,1,0,0,1,1,1,0,1,
差木地地域センター(旧差木地小学校)グラウンド,34.6884079,139.4030135,0,0,0,1,1,0,0,1,0,0,0,0,
第三中学校グラウンド,34.6871222,139.4321053,0,0,0,1,1,0,0,1,0,0,0,0,
大島海洋国際高校グラウンド,34.6818236,139.4324041,0,0,0,1,1,0,0,1,0,0,0,0,
波浮港地域センター(旧波浮小学校)グラウンド,34.686664,139.439177,0,0,0,1,1,0,0,1,0,0,0,0,
波浮港老人福祉館広場,34.6867305,139.4411907,0,0,0,1,1,0,0,1,0,0,0,0,
三原山展望避難休憩舎,34.7728286,139.3782182,0,0,0,0,0,0,0,1,0,0,0,0,
利島小中学校グランド,34.529293,139.280235,1,1,0,1,1,1,0,0,0,0,0,0,
新島小学校,34.3781009,139.2575963,0,0,0,0,0,0,0,0,0,0,0,0,
新島高校,34.3690458,139.2579603,0,0,0,1,1,0,0,0,1,1,0,1,
若郷避難場所,34.414633,139.279645,0,0,0,1,1,0,0,0,0,0,0,0,
式根島小学校,34.32720693,139.2164546,0,0,0,1,1,0,0,0,0,0,0,0,
式根島中学校,34.32823,139.217381,0,0,0,1,1,0,0,0,0,0,0,0,
新島村博物館,34.379993,139.256119,0,0,0,1,1,0,0,0,0,0,0,0,
観音様,34.377769,139.253525,0,0,0,1,1,0,0,0,0,0,0,0,
新島中学校,34.371029,139.25679,0,0,0,1,1,0,0,0,1,1,0,1,
新島保育園,34.365955,139.256073,0,0,0,1,1,0,0,0,1,0,0,0,
グリーンヒルスポーツガーデン,34.377769,139.253525,0,0,0,1,1,0,0,0,0,0,0,0,
前抗建設,34.377769,139.253525,0,0,0,1,1,0,0,0,0,0,0,0,
大三山,34.377769,139.253525,0,0,0,1,1,0,0,0,0,0,0,0,
いきいき広場駐車場,34.377769,139.253525,0,0,0,1,1,0,0,0,0,0,0,0,
羽伏浦展望台,34.377769,139.253525,0,0,0,1,1,0,0,0,0,0,0,0,
新島住民センター,34.376541,139.256912,0,0,0,0,0,0,0,0,0,1,0,1,
老人福祉センター（青葉会館）,34.376907,139.255188,0,0,0,0,0,0,0,0,0,1,0,1,自動ドア
新島村自治連合会館,34.376331,139.253799,0,0,0,0,0,0,0,0,0,0,0,0,
新島勤労福祉会館,34.37257,139.253815,0,0,0,0,0,0,0,0,1,1,0,0,自動ドア
式根島開発総合センター,34.326527,139.213501,0,0,0,0,0,0,0,0,0,1,0,0,自動ドア
式根島福祉センター,34.326527,139.213501,0,0,0,0,0,0,0,0,0,0,0,0,
新島村津波避難タワー,34.3757,139.25631,0,0,0,1,1,0,0,0,0,0,0,0,
はまゆう保育園（園庭）,34.205337,139.134436,0,1,1,1,1,0,0,0,0,0,0,0,
神津島村立神津中学校（校庭）,34.2006642,139.1351105,0,1,1,1,1,1,0,0,0,0,0,0,
都立神津高等学校（校庭）,34.2026085,139.1346105,0,1,1,1,1,1,0,0,0,0,0,0,
神津島村ヘリポート,34.198812,139.126979,0,1,1,1,1,1,0,0,0,0,0,0,
神津島村多目的広場,34.2032279,139.1530221,0,1,1,1,1,1,0,0,0,0,0,0,
物忌奈命神社境内,34.208494,139.134596,0,0,1,1,1,1,0,0,0,0,0,0,
神津島村立神津小学校（校庭）,34.2059043,139.1385871,0,0,1,1,1,1,0,0,0,0,0,0,
三宅村神着老人福祉館,34.120176,139.522576,0,1,1,1,1,1,0,1,1,1,0,0,
湯船グラウンド,34.121464,139.530388,0,0,0,1,1,1,0,1,0,0,0,0,
三宅村立三宅小学校,34.11962826,139.5037735,0,1,0,1,1,0,0,0,1,0,0,1,
三宅村立三宅小学校体育館,34.11962826,139.5037735,0,1,0,1,1,0,0,0,0,0,0,0,
三宅村立三宅小学校グラウンド,34.11962826,139.5037735,0,0,0,1,1,0,0,0,0,0,0,0,
三宅村立三宅中学校,34.12085314,139.5046133,0,0,0,1,1,0,0,0,0,1,0,0,
三宅村立三宅中学校体育館,34.12085314,139.5046133,0,0,0,1,1,0,0,0,0,0,0,0,
三宅村立三宅中学校グラウンド,34.12085314,139.5046133,0,0,0,1,1,1,0,0,0,0,0,0,
三宅村伊豆老人福祉館,34.113132,139.500412,0,1,0,1,1,1,0,1,0,1,0,0,
三宅村伊豆老人福祉館庭,34.113132,139.500412,0,0,0,1,1,1,0,1,1,0,0,0,
三宅村立三宅保育園,34.11780559,139.5089571,0,0,0,1,1,0,0,0,0,1,0,1,
三宅村活動火山対策避難施設,34.120298,139.505906,0,1,0,1,1,1,0,1,0,1,0,1,
三宅村コミュニティセンター,34.09961713,139.4907593,0,1,0,1,1,1,0,1,1,1,0,1,
三宅島郷土資料館,34.075946,139.479166,0,1,0,1,1,1,0,1,1,1,0,0,
三宅村阿古体育館,34.075946,139.479166,0,1,0,1,1,1,0,1,0,0,0,0,
旧阿古小中学校グラウンド,34.075946,139.479166,0,0,0,1,1,1,0,1,0,0,0,0,
三宅村阿古福祉会館,34.069869,139.483242,0,1,0,1,0,1,0,0,0,0,0,0,
三宅村レクリエーションセンター,34.058696,139.547139,0,1,0,1,1,1,0,1,1,0,0,0,
三宅村文化会館,34.059838,139.545089,0,1,0,1,1,1,0,1,1,1,1,1,
旧坪田小学校グラウンド,34.059895,139.548084,0,0,0,1,1,1,0,1,0,0,0,0,
旧坪田中学校グラウンド,34.059147,139.546787,0,0,0,1,1,1,0,1,0,0,0,0,
三宅村役場周辺広場,34.080103,139.558973,0,0,0,1,1,1,0,1,0,1,0,1,
東京都立三宅高等学校,34.05844588,139.5380569,0,1,0,1,1,1,0,1,0,0,0,1,
東京都立三宅高等学校体育館,34.05844588,139.5380569,0,1,0,1,1,1,0,1,1,0,0,0,
御蔵島小中学校,33.897003,139.595253,0,0,1,1,0,0,0,0,1,1,1,1,
村立開発総合センター,33.895049,139.593051,0,0,1,1,0,0,0,0,0,0,0,0,
観光資料館,33.896764,139.592136,0,0,1,1,0,0,0,0,0,0,0,1,
福祉保健センター仲里,33.896238,139.591992,0,0,1,1,0,0,0,0,1,1,0,1,
三根小学校,33.11896227,139.8007605,0,1,0,1,1,0,0,0,0,0,0,0,
富士中学校,33.12476518,139.7952316,0,1,0,1,1,0,0,0,0,0,0,0,
富士グラウンド,33.1199336,139.7967276,0,0,0,1,1,0,0,0,0,0,0,0,
大賀郷小学校,33.10464011,139.7881086,0,1,0,1,1,0,0,0,1,0,0,0,
大賀郷中学校,33.10644852,139.78137,0,1,0,1,1,0,0,0,0,0,0,0,
八丈高等学校,33.10733134,139.7799401,0,1,0,1,1,0,0,0,1,0,0,0,
樫立運動場,33.071926,139.797746,0,0,0,1,1,0,0,0,0,0,0,0,
三原小学校,33.06929126,139.8057825,0,1,0,1,1,0,0,0,0,0,0,0,
三原中学校,33.06951122,139.8054675,0,1,0,1,1,0,0,0,0,0,0,0,
中之郷運動場,33.0669679,139.8135514,0,0,0,1,1,0,0,0,0,0,0,0,
末吉運動場,33.08202504,139.8511546,0,0,0,1,1,0,0,0,0,0,0,0,
三根公民館,33.11884,139.80226,0,1,0,0,0,0,0,0,1,0,0,0,
むつみ保育園,33.11663,139.80311,0,1,0,0,0,0,0,0,1,0,0,0,
むつみ第2保育園,33.12478,139.80155,0,1,0,0,0,0,0,0,1,0,0,0,
コミュニティセンター,33.1135,139.79265,0,1,0,0,0,0,0,0,1,0,0,0,
保健福祉センター,33.11318,139.79355,0,1,0,0,0,0,0,0,0,0,0,0,
大賀郷公民館,33.1067,139.78381,0,1,0,0,0,0,0,0,0,0,0,0,
若草保育園,31.1058,139.78536,0,1,0,0,0,0,0,0,1,0,0,0,
多目的ホール「おじゃれ」,33.1129,139.78864,0,1,0,0,0,0,0,0,1,0,0,0,
末吉公民館,33.0822,139.85212,0,1,0,0,0,0,0,0,0,0,0,0,
青ヶ島老人福祉館,32.466459,139.763312,0,0,0,1,0,0,0,0,1,0,0,0,
青ヶ島小中学校,32.466459,139.763312,0,0,0,1,0,0,0,0,1,0,0,0,
青ヶ島小中学校体育館,32.466459,139.763312,0,0,0,1,0,0,0,0,1,0,0,0,
おじゃれセンター,32.466459,139.763312,0,0,0,1,0,0,0,0,1,0,0,0,
大賀郷公民館,33.106701,139.783791,0,0,0,0,0,0,0,1,0,0,0,0,
勤労福祉会館,33.1137953,139.79237,0,0,0,0,0,0,0,1,0,0,0,0,
健康福祉センター,33.11318,139.79355,0,0,0,0,0,0,0,1,0,0,0,0,
小笠原小中学校,27.096476,142.191871,1,0,1,1,1,1,0,0,1,1,0,0,
小笠原高等学校,27.100263,142.199099,1,0,1,1,1,1,0,0,1,1,0,1,
